JS_ID,Year,Proficiency,Domain
96140,1981,Marketing,Business
96140,1981,Web Development,Computer Science
96140,2014,Graphic Design,Design
25791,2021,Data Analysis,Statistics
25791,2021,Project Management,Business
9334,2022,Data Analysis,Statistics
9334,2022,Public Speaking,Communication
9334,2022,Creative Writing,Literature
9334,2022,Web Development,Computer Science
9334,2019,Problem Solving,Mathematics
9334,2019,Project Management,Business
9334,1998,Problem Solving,Mathematics
9334,1998,Marketing,Business
9334,1998,Programming,Computer Science
9334,1984,Problem Solving,Mathematics
9334,1984,Marketing,Business
9334,1984,Public Speaking,Communication
9334,1984,Web Development,Computer Science
60506,2001,Graphic Design,Design
60506,2001,Data Analysis,Statistics
60506,2001,Creative Writing,Literature
60506,2001,Problem Solving,Mathematics
60506,2001,Web Development,Computer Science
60506,1986,Marketing,Business
60506,1986,Project Management,Business
60506,1986,Public Speaking,Communication
60506,1986,Programming,Computer Science
60506,1987,Digital Marketing,Business
60506,1987,Marketing,Business
60506,1987,Project Management,Business
60506,1987,Web Development,Computer Science
60506,2011,Graphic Design,Design
83434,1999,Data Analysis,Statistics
83434,1999,Public Speaking,Communication
83434,1999,Creative Writing,Literature
83434,2006,Public Speaking,Communication
83434,2006,Web Development,Computer Science
83434,2003,Graphic Design,Design
83434,2003,Data Analysis,Statistics
83434,2003,Problem Solving,Mathematics
83434,2003,Web Development,Computer Science
83434,2003,Digital Marketing,Business
17137,2015,Problem Solving,Mathematics
17137,2015,Graphic Design,Design
17137,2015,Creative Writing,Literature
17137,2015,Programming,Computer Science
79077,2021,Project Management,Business
79077,2021,Programming,Computer Science
79077,2012,Problem Solving,Mathematics
79077,2011,Data Analysis,Statistics
79077,2011,Digital Marketing,Business
79077,2011,Marketing,Business
79077,2011,Creative Writing,Literature
82745,1988,Programming,Computer Science
82745,2010,Digital Marketing,Business
82745,1995,Data Analysis,Statistics
82745,1995,Marketing,Business
82745,1995,Project Management,Business
82745,1995,Public Speaking,Communication
82745,1993,Public Speaking,Communication
7417,2007,Graphic Design,Design
7417,2007,Marketing,Business
7417,2007,Creative Writing,Literature
7417,2007,Project Management,Business
7417,2007,Programming,Computer Science
7417,1983,Programming,Computer Science
7417,2012,Digital Marketing,Business
7417,2012,Marketing,Business
7417,2012,Public Speaking,Communication
7417,2012,Programming,Computer Science
7417,1994,Graphic Design,Design
7417,1994,Creative Writing,Literature
7417,1994,Problem Solving,Mathematics
7417,1994,Project Management,Business
7417,1994,Programming,Computer Science
9560,1985,Data Analysis,Statistics
9560,1985,Problem Solving,Mathematics
9560,1985,Graphic Design,Design
9560,1985,Digital Marketing,Business
9560,1988,Problem Solving,Mathematics
9560,1988,Marketing,Business
9560,1988,Project Management,Business
9560,1988,Public Speaking,Communication
9560,1996,Graphic Design,Design
9560,1996,Digital Marketing,Business
9560,1996,Public Speaking,Communication
9560,1996,Creative Writing,Literature
86725,2013,Data Analysis,Statistics
86725,2013,Digital Marketing,Business
86725,2013,Marketing,Business
86725,2013,Programming,Computer Science
86725,2007,Data Analysis,Statistics
86725,2007,Marketing,Business
86725,2007,Project Management,Business
86725,2007,Public Speaking,Communication
86725,2007,Programming,Computer Science
86725,2002,Data Analysis,Statistics
86725,2002,Graphic Design,Design
86725,2002,Creative Writing,Literature
86725,2022,Marketing,Business
86725,2022,Project Management,Business
86725,2022,Public Speaking,Communication
86725,2022,Programming,Computer Science
44114,1998,Digital Marketing,Business
44114,1998,Public Speaking,Communication
26805,2006,Marketing,Business
26805,2020,Problem Solving,Mathematics
26805,2020,Public Speaking,Communication
26805,2020,Creative Writing,Literature
26805,2002,Creative Writing,Literature
51746,2006,Data Analysis,Statistics
51746,2006,Digital Marketing,Business
51746,2006,Project Management,Business
51746,1986,Data Analysis,Statistics
51746,1986,Graphic Design,Design
51746,1986,Web Development,Computer Science
51746,2012,Graphic Design,Design
51746,2012,Project Management,Business
51746,1988,Digital Marketing,Business
51746,1988,Web Development,Computer Science
36750,1987,Project Management,Business
36750,1987,Public Speaking,Communication
36750,2016,Marketing,Business
36750,2016,Public Speaking,Communication
36750,2016,Creative Writing,Literature
36750,2016,Web Development,Computer Science
27288,1990,Problem Solving,Mathematics
27288,1990,Graphic Design,Design
27288,1990,Marketing,Business
27288,1990,Public Speaking,Communication
27288,2006,Problem Solving,Mathematics
27288,2006,Project Management,Business
27288,2006,Programming,Computer Science
27288,2019,Data Analysis,Statistics
27288,2019,Graphic Design,Design
27288,2019,Digital Marketing,Business
27288,2013,Graphic Design,Design
27288,2013,Data Analysis,Statistics
27288,2013,Creative Writing,Literature
27288,2013,Project Management,Business
27288,2013,Digital Marketing,Business
50081,2014,Project Management,Business
50081,2017,Problem Solving,Mathematics
50081,2017,Project Management,Business
50081,2017,Public Speaking,Communication
50081,1999,Programming,Computer Science
50081,1999,Digital Marketing,Business
50081,1999,Public Speaking,Communication
50081,1999,Web Development,Computer Science
50081,2018,Data Analysis,Statistics
50081,2018,Problem Solving,Mathematics
50081,2018,Creative Writing,Literature
50081,2018,Programming,Computer Science
50081,2008,Data Analysis,Statistics
48315,1989,Problem Solving,Mathematics
48315,1989,Marketing,Business
48315,1989,Programming,Computer Science
48315,2009,Data Analysis,Statistics
48315,2009,Public Speaking,Communication
48315,2009,Web Development,Computer Science
48315,2014,Graphic Design,Design
48315,2014,Marketing,Business
48315,2014,Problem Solving,Mathematics
48315,2014,Project Management,Business
48315,2014,Digital Marketing,Business
48315,1992,Marketing,Business
48315,1992,Project Management,Business
48927,2008,Marketing,Business
48927,2002,Programming,Computer Science
48927,2002,Project Management,Business
48927,2002,Creative Writing,Literature
48927,2002,Web Development,Computer Science
43379,2011,Digital Marketing,Business
43379,2011,Marketing,Business
43379,2011,Project Management,Business
43379,1980,Data Analysis,Statistics
43379,1980,Creative Writing,Literature
43379,1980,Web Development,Computer Science
43379,2008,Digital Marketing,Business
43379,2008,Public Speaking,Communication
20914,2013,Programming,Computer Science
20914,2013,Marketing,Business
20914,2013,Problem Solving,Mathematics
20914,2013,Web Development,Computer Science
20914,2006,Digital Marketing,Business
91590,2013,Problem Solving,Mathematics
91590,2013,Programming,Computer Science
91590,1999,Problem Solving,Mathematics
91590,2000,Web Development,Computer Science
91590,2000,Marketing,Business
91590,2000,Creative Writing,Literature
91590,2000,Programming,Computer Science
91590,1985,Problem Solving,Mathematics
91590,1985,Project Management,Business
91590,1985,Public Speaking,Communication
91590,1985,Programming,Computer Science
18147,1993,Marketing,Business
18147,1993,Public Speaking,Communication
18147,2006,Data Analysis,Statistics
18147,2006,Graphic Design,Design
18147,2006,Public Speaking,Communication
18147,2011,Graphic Design,Design
18147,2011,Marketing,Business
18147,2011,Project Management,Business
49952,2019,Graphic Design,Design
49952,2019,Marketing,Business
49952,2019,Project Management,Business
49952,2019,Creative Writing,Literature
49952,1989,Digital Marketing,Business
49952,1989,Graphic Design,Design
49952,1989,Creative Writing,Literature
49952,2018,Public Speaking,Communication
49952,1981,Project Management,Business
49952,1981,Creative Writing,Literature
10200,2022,Problem Solving,Mathematics
10200,2022,Project Management,Business
10200,2022,Digital Marketing,Business
10200,2022,Public Speaking,Communication
10200,2022,Programming,Computer Science
10200,1991,Problem Solving,Mathematics
10200,1991,Creative Writing,Literature
10200,1991,Programming,Computer Science
10200,1994,Project Management,Business
10200,1994,Creative Writing,Literature
10200,1994,Web Development,Computer Science
10200,2002,Project Management,Business
10200,2002,Creative Writing,Literature
62544,1994,Graphic Design,Design
62544,1994,Web Development,Computer Science
62544,1994,Programming,Computer Science
33058,2011,Project Management,Business
33058,2011,Creative Writing,Literature
33058,2013,Digital Marketing,Business
13474,2001,Data Analysis,Statistics
13474,2001,Programming,Computer Science
13474,1996,Data Analysis,Statistics
13474,1996,Programming,Computer Science
13474,2017,Programming,Computer Science
13474,2017,Marketing,Business
13474,2017,Public Speaking,Communication
13474,2017,Web Development,Computer Science
13474,2015,Data Analysis,Statistics
13474,2015,Digital Marketing,Business
13474,2015,Public Speaking,Communication
13474,2015,Web Development,Computer Science
13474,1985,Problem Solving,Mathematics
13474,1985,Graphic Design,Design
13474,1985,Public Speaking,Communication
75605,2022,Marketing,Business
75605,2022,Project Management,Business
75605,2022,Creative Writing,Literature
75605,2022,Programming,Computer Science
75605,2019,Programming,Computer Science
75605,1993,Data Analysis,Statistics
75605,1993,Problem Solving,Mathematics
75605,1993,Web Development,Computer Science
75605,1993,Programming,Computer Science
72867,1995,Data Analysis,Statistics
72867,1995,Digital Marketing,Business
72867,1995,Creative Writing,Literature
72867,1984,Marketing,Business
72867,1984,Public Speaking,Communication
72867,1984,Programming,Computer Science
72867,2022,Data Analysis,Statistics
72867,2022,Problem Solving,Mathematics
72867,2022,Marketing,Business
72867,1988,Digital Marketing,Business
72867,1988,Creative Writing,Literature
72867,1988,Programming,Computer Science
72867,1986,Public Speaking,Communication
72867,1986,Web Development,Computer Science
28304,2018,Data Analysis,Statistics
28304,2018,Problem Solving,Mathematics
28304,2018,Marketing,Business
28304,2018,Project Management,Business
28304,2010,Data Analysis,Statistics
28304,2010,Graphic Design,Design
28304,2010,Project Management,Business
28304,2010,Web Development,Computer Science
28304,2021,Marketing,Business
28304,1994,Graphic Design,Design
28304,1994,Programming,Computer Science
25361,1989,Web Development,Computer Science
25361,1984,Graphic Design,Design
25361,1984,Marketing,Business
25361,1984,Public Speaking,Communication
25361,1980,Web Development,Computer Science
25361,1980,Project Management,Business
25361,1980,Creative Writing,Literature
25361,1980,Programming,Computer Science
25361,2001,Problem Solving,Mathematics
25361,1999,Problem Solving,Mathematics
25361,1999,Digital Marketing,Business
25361,1999,Creative Writing,Literature
77018,2020,Graphic Design,Design
77018,2004,Project Management,Business
77018,2004,Programming,Computer Science
77018,2014,Data Analysis,Statistics
77018,2014,Digital Marketing,Business
77018,2014,Marketing,Business
77018,2014,Programming,Computer Science
12606,1999,Web Development,Computer Science
12606,2011,Digital Marketing,Business
12606,2011,Creative Writing,Literature
89866,2005,Graphic Design,Design
89866,2005,Problem Solving,Mathematics
89866,2005,Web Development,Computer Science
89866,2005,Digital Marketing,Business
89866,2005,Programming,Computer Science
89866,2002,Data Analysis,Statistics
89866,2002,Problem Solving,Mathematics
89866,2002,Digital Marketing,Business
89866,2002,Marketing,Business
89866,1981,Creative Writing,Literature
98011,2014,Data Analysis,Statistics
98011,2014,Creative Writing,Literature
